2605,PIC002.PV,26.24,2016-06-03 10:50
2606,PIC002.SP,28.16,2016-06-03 10:50
2607,PIC002.CO,23.68,2016-06-03 10:50
2608,PIC002.D,0,2016-06-03 10:35
2609,PIC002.F,0.032,2016-06-03 10:35
2610,PIC002.I,0.128,2016-06-03 10:35
2611,PIC002.Mode,0.64,2016-06-03 10:35
2612,PIC002.P,6.4,2016-06-03 10:35
2613,PIC002.PV,26.88,2016-06-03 10:50
2614,PIC002.SP,28.8,2016-06-03 10:50
2615,PIC002.CO,24.32,2016-06-03 10:50
2616,PIC002.D,0,2016-06-03 10:35
2617,PIC002.F,0.032,2016-06-03 10:35
2618,PIC002.I,0.128,2016-06-03 10:35
2619,PIC002.Mode,0.64,2016-06-03 10:35
2620,PIC002.P,6.4,2016-06-03 10:35
2621,PIC002.PV,27.52,2016-06-03 10:50
2622,PIC002.SP,29.44,2016-06-03 10:50
2623,PIC002.CO,24.96,2016-06-03 10:50
2624,PIC002.D,0,2016-06-03 10:35
2625,PIC002.F,0.032,2016-06-03 10:35
2626,PIC002.I,0.128,2016-06-03 10:35
2627,PIC002.Mode,0.64,2016-06-03 10:35
2628,PIC002.P,6.4,2016-06-03 10:35
2629,PIC002.PV,28.16,2016-06-03 10:50
2630,PIC002.SP,30.08,2016-06-03 10:50
2631,PIC002.CO,25.6,2016-06-03 10:50
2632,PIC002.D,0,2016-06-03 10:35
2633,PIC002.F,0.032,2016-06-03 10:35
2634,PIC002.I,0.128,2016-06-03 10:35
2635,PIC002.Mode,0.64,2016-06-03 10:35
2636,PIC002.P,6.4,2016-06-03 10:35
2637,PIC002.PV,28.8,2016-06-03 10:50
2638,PIC002.SP,30.72,2016-06-03 10:50
2639,PIC002.CO,26.24,2016-06-03 10:50
2640,PIC002.D,0,2016-06-03 10:35
2641,PIC002.F,0.032,2016-06-03 10:35
2642,PIC002.I,0.128,2016-06-03 10:35
2643,PIC002.Mode,0.64,2016-06-03 10:35
2644,PIC002.P,6.4,2016-06-03 10:35
2645,PIC002.PV,29.44,2016-06-03 10:50
2646,PIC002.SP,31.36,2016-06-03 10:50
2647,PIC002.CO,26.88,2016-06-03 10:50
2648,PIC002.D,0,2016-06-03 10:35
2649,PIC002.F,0.032,2016-06-03 10:35
2650,PIC002.I,0.128,2016-06-03 10:35
2651,PIC002.Mode,0.64,2016-06-03 10:35
2652,PIC002.P,6.4,2016-06-03 10:35
2653,PIC002.PV,30.08,2016-06-03 10:50
2654,PIC002.SP,32,2016-06-03 10:50
2655,PIC002.CO,27.52,2016-06-03 10:50
2656,PIC002.D,0,2016-06-03 10:35
2657,PIC002.F,0.032,2016-06-03 10:35
2658,PIC002.I,0.128,2016-06-03 10:35
2659,PIC002.Mode,0.64,2016-06-03 10:35
2660,PIC002.P,6.4,2016-06-03 10:35
2661,PIC002.PV,30.72,2016-06-03 10:50
2662,PIC002.SP,32.64,2016-06-03 10:50
2663,PIC002.CO,28.16,2016-06-03 10:50
2664,PIC002.D,0,2016-06-03 10:35
2665,PIC002.F,0.032,2016-06-03 10:35
2666,PIC002.I,0.128,2016-06-03 10:35
2667,PIC002.Mode,0.64,2016-06-03 10:35
2668,PIC002.P,6.4,2016-06-03 10:35
2669,PIC002.PV,31.36,2016-06-03 10:50
2670,PIC002.SP,33.28,2016-06-03 10:50
2671,PIC002.CO,28.8,2016-06-03 10:50
2672,PIC002.D,0,2016-06-03 10:35
2673,PIC002.F,0.032,2016-06-03 10:35
2674,PIC002.I,0.128,2016-06-03 10:35
2675,PIC002.Mode,0.64,2016-06-03 10:35
2676,PIC002.P,6.4,2016-06-03 10:35
2677,PIC002.PV,32,2016-06-03 10:50
2678,PIC002.SP,33.92,2016-06-03 10:50
2679,PIC002.CO,29.44,2016-06-03 10:50
2680,PIC002.D,0,2016-06-03 10:35
2681,PIC002.F,0.032,2016-06-03 10:35
2682,PIC002.I,0.128,2016-06-03 10:35
2683,PIC002.Mode,0.64,2016-06-03 10:35
2684,PIC002.P,6.4,2016-06-03 10:35
2685,PIC002.PV,32.64,2016-06-03 10:50
2686,PIC002.SP,34.56,2016-06-03 10:50
2687,PIC002.CO,30.08,2016-06-03 10:50
2688,PIC002.D,0,2016-06-03 10:35
2689,PIC002.F,0.032,2016-06-03 10:35
2690,PIC002.I,0.128,2016-06-03 10:35
2691,PIC002.Mode,0.64,2016-06-03 10:35
2692,PIC002.P,6.4,2016-06-03 10:35
2693,PIC002.PV,33.28,2016-06-03 10:50
2694,PIC002.SP,35.2,2016-06-03 10:50
2695,PIC002.CO,30.72,2016-06-03 10:50
2696,PIC002.D,0,2016-06-03 10:35
2697,PIC002.F,0.032,2016-06-03 10:35
2698,PIC002.I,0.128,2016-06-03 10:35
2699,PIC002.Mode,0.64,2016-06-03 10:35
2700,PIC002.P,6.4,2016-06-03 10:35
2701,PIC002.PV,33.92,2016-06-03 10:50
2702,PIC002.SP,35.84,2016-06-03 10:50
2703,PIC002.CO,31.36,2016-06-03 10:50
2704,PIC002.D,0,2016-06-03 10:35
2705,PIC002.F,0.032,2016-06-03 10:35
2706,PIC002.I,0.128,2016-06-03 10:35
2707,PIC002.Mode,0.64,2016-06-03 10:35
2708,PIC002.P,6.4,2016-06-03 10:35
2709,PIC002.PV,34.56,2016-06-03 10:50
2710,PIC002.SP,36.48,2016-06-03 10:50
2711,PIC002.CO,32,2016-06-03 10:50
2712,PIC002.D,0,2016-06-03 10:35
2713,PIC002.F,0.032,2016-06-03 10:35
2714,PIC002.I,0.128,2016-06-03 10:35
2715,PIC002.Mode,0.64,2016-06-03 10:35
2716,PIC002.P,6.4,2016-06-03 10:35
2717,PIC002.PV,35.2,2016-06-03 10:50
2718,PIC002.SP,37.12,2016-06-03 10:50
2719,PIC002.CO,32.64,2016-06-03 10:50
2720,PIC002.D,0,2016-06-03 10:35
2721,PIC002.F,0.032,2016-06-03 10:35
2722,PIC002.I,0.128,2016-06-03 10:35
2723,PIC002.Mode,0.64,2016-06-03 10:35
2724,PIC002.P,6.4,2016-06-03 10:35
2725,PIC002.PV,35.84,2016-06-03 10:50
2726,PIC002.SP,37.76,2016-06-03 10:50
2727,PIC002.CO,33.28,2016-06-03 10:50
2728,PIC002.D,0,2016-06-03 10:35
2729,PIC002.F,0.032,2016-06-03 10:35
2730,PIC002.I,0.128,2016-06-03 10:35
2731,PIC002.Mode,0.64,2016-06-03 10:35
2732,PIC002.P,6.4,2016-06-03 10:35
2733,PIC002.PV,36.48,2016-06-03 10:50
2734,PIC002.SP,38.4,2016-06-03 10:50
2735,PIC002.CO,33.92,2016-06-03 10:50
2736,PIC002.D,0,2016-06-03 10:35
2737,PIC002.F,0.032,2016-06-03 10:35
2738,PIC002.I,0.128,2016-06-03 10:35
2739,PIC002.Mode,0.64,2016-06-03 10:35
2740,PIC002.P,6.4,2016-06-03 10:35
2741,PIC002.PV,37.12,2016-06-03 10:50
2742,PIC002.SP,39.04,2016-06-03 10:50
2743,PIC002.CO,34.56,2016-06-03 10:50
2744,PIC002.D,0,2016-06-03 10:35
2745,PIC002.F,0.032,2016-06-03 10:35
2746,PIC002.I,0.128,2016-06-03 10:35
2747,PIC002.Mode,0.64,2016-06-03 10:35
2748,PIC002.P,6.4,2016-06-03 10:35
2749,PIC002.PV,37.76,2016-06-03 10:50
2750,PIC002.SP,39.68,2016-06-03 10:50
2751,PIC002.CO,35.2,2016-06-03 10:50
2752,PIC002.D,0,2016-06-03 10:35
2753,PIC002.F,0.032,2016-06-03 10:35
2754,PIC002.I,0.128,2016-06-03 10:35
2755,PIC002.Mode,0.64,2016-06-03 10:35
2756,PIC002.P,6.4,2016-06-03 10:35
2757,PIC002.PV,38.4,2016-06-03 10:50
2758,PIC002.SP,40.32,2016-06-03 10:50
2759,PIC002.CO,35.84,2016-06-03 10:50
2760,PIC002.D,0,2016-06-03 10:35
2761,PIC002.F,0.032,2016-06-03 10:35
2762,PIC002.I,0.128,2016-06-03 10:35
2763,PIC002.Mode,0.64,2016-06-03 10:35
2764,PIC002.P,6.4,2016-06-03 10:35
2765,PIC002.PV,39.04,2016-06-03 10:50
2766,PIC002.SP,40.96,2016-06-03 10:50
2767,PIC002.CO,36.48,2016-06-03 10:50
2768,PIC002.D,0,2016-06-03 10:35
2769,PIC002.F,0.032,2016-06-03 10:35
2770,PIC002.I,0.128,2016-06-03 10:35
2771,PIC002.Mode,0.64,2016-06-03 10:35
2772,PIC002.P,6.4,2016-06-03 10:35
2773,PIC002.PV,39.68,2016-06-03 10:50
2774,PIC002.SP,41.6,2016-06-03 10:50
2775,PIC002.CO,37.12,2016-06-03 10:50
2776,PIC002.D,0,2016-06-03 10:35
2777,PIC002.F,0.032,2016-06-03 10:35
2778,PIC002.I,0.128,2016-06-03 10:35
2779,PIC002.Mode,0.64,2016-06-03 10:35
2780,PIC002.P,6.4,2016-06-03 10:35
2781,PIC002.PV,40.32,2016-06-03 10:50
2782,PIC002.SP,42.24,2016-06-03 10:50
2783,PIC002.CO,37.76,2016-06-03 10:50
2784,PIC002.D,0,2016-06-03 10:35
2785,PIC002.F,0.032,2016-06-03 10:35
2786,PIC002.I,0.128,2016-06-03 10:35
2787,PIC002.Mode,0.64,2016-06-03 10:35
2788,PIC002.P,6.4,2016-06-03 10:35
2789,PIC002.PV,40.96,2016-06-03 10:50
2790,PIC002.SP,42.88,2016-06-03 10:50
2791,PIC002.CO,38.4,2016-06-03 10:50
2792,PIC002.D,0,2016-06-03 10:35
2793,PIC002.F,0.032,2016-06-03 10:35
2794,PIC002.I,0.128,2016-06-03 10:35
2795,PIC002.Mode,0.64,2016-06-03 10:35
2796,PIC002.P,6.4,2016-06-03 10:35
2797,PIC002.PV,41.6,2016-06-03 10:50
2798,PIC002.SP,43.52,2016-06-03 10:50
2799,PIC002.CO,39.04,2016-06-03 10:50
2800,PIC002.D,0,2016-06-03 10:35
2801,PIC002.F,0.032,2016-06-03 10:35
2802,PIC002.I,0.128,2016-06-03 10:35
2803,PIC002.Mode,0.64,2016-06-03 10:35
2804,PIC002.P,6.4,2016-06-03 10:35
2805,PIC002.PV,42.24,2016-06-03 10:50
2806,PIC002.SP,44.16,2016-06-03 10:50
2807,PIC002.CO,39.68,2016-06-03 10:50
2808,PIC002.D,0,2016-06-03 10:35
2809,PIC002.F,0.032,2016-06-03 10:35
2810,PIC002.I,0.128,2016-06-03 10:35
2811,PIC002.Mode,0.64,2016-06-03 10:35
2812,PIC002.P,6.4,2016-06-03 10:35
2813,PIC002.PV,42.88,2016-06-03 10:50
2814,PIC002.SP,44.8,2016-06-03 10:50
2815,PIC002.CO,40.32,2016-06-03 10:50
2816,PIC002.D,0,2016-06-03 10:35
2817,PIC002.F,0.032,2016-06-03 10:35
2818,PIC002.I,0.128,2016-06-03 10:35
2819,PIC002.Mode,0.64,2016-06-03 10:35
2820,PIC002.P,6.4,2016-06-03 10:35
2821,PIC002.PV,43.52,2016-06-03 10:50
2822,PIC002.SP,45.44,2016-06-03 10:50
2823,PIC002.CO,40.96,2016-06-03 10:50
2824,PIC002.D,0,2016-06-03 10:35
2825,PIC002.F,0.032,2016-06-03 10:35
2826,PIC002.I,0.128,2016-06-03 10:35
2827,PIC002.Mode,0.64,2016-06-03 10:35
2828,PIC002.P,6.4,2016-06-03 10:35
2829,PIC002.PV,44.16,2016-06-03 10:50
2830,PIC002.SP,46.08,2016-06-03 10:50
2831,PIC002.CO,41.6,2016-06-03 10:50
2832,PIC002.D,0,2016-06-03 10:35
2833,PIC002.F,0.032,2016-06-03 10:35
2834,PIC002.I,0.128,2016-06-03 10:35
2835,PIC002.Mode,0.64,2016-06-03 10:35
2836,PIC002.P,6.4,2016-06-03 10:35
2837,PIC002.PV,44.8,2016-06-03 10:50
2838,PIC002.SP,46.72,2016-06-03 10:50
2839,PIC002.CO,42.24,2016-06-03 10:50
2840,PIC002.D,0,2016-06-03 10:35
2841,PIC002.F,0.032,2016-06-03 10:35
2842,PIC002.I,0.128,2016-06-03 10:35
2843,PIC002.Mode,0.64,2016-06-03 10:35
2844,PIC002.P,6.4,2016-06-03 10:35
2845,PIC002.PV,45.44,2016-06-03 10:50
2846,PIC002.SP,47.36,2016-06-03 10:50
2847,PIC002.CO,42.88,2016-06-03 10:50
2848,PIC002.D,0,2016-06-03 10:35
2849,PIC002.F,0.032,2016-06-03 10:35
2850,PIC002.I,0.128,2016-06-03 10:35
2851,PIC002.Mode,0.64,2016-06-03 10:35
2852,PIC002.P,6.4,2016-06-03 10:35
2853,PIC002.PV,46.08,2016-06-03 10:50
2854,PIC002.SP,48,2016-06-03 10:50
2855,PIC002.CO,43.52,2016-06-03 10:50
2856,PIC002.D,0,2016-06-03 10:35
2857,PIC002.F,0.032,2016-06-03 10:35
2858,PIC002.I,0.128,2016-06-03 10:35
2859,PIC002.Mode,0.64,2016-06-03 10:35
2860,PIC002.P,6.4,2016-06-03 10:35
2861,PIC002.PV,46.72,2016-06-03 10:50
2862,PIC002.SP,48.64,2016-06-03 10:50
2863,PIC002.CO,44.16,2016-06-03 10:50
2864,PIC002.D,0,2016-06-03 10:35
2865,PIC002.F,0.032,2016-06-03 10:35
2866,PIC002.I,0.128,2016-06-03 10:35
2867,PIC002.Mode,0.64,2016-06-03 10:35
2868,PIC002.P,6.4,2016-06-03 10:35
2869,PIC002.PV,47.36,2016-06-03 10:50
2870,PIC002.SP,49.28,2016-06-03 10:50
2871,PIC002.CO,44.8,2016-06-03 10:50
2872,PIC002.D,0,2016-06-03 10:35
2873,PIC002.F,0.032,2016-06-03 10:35
2874,PIC002.I,0.128,2016-06-03 10:35
2875,PIC002.Mode,0.64,2016-06-03 10:35
2876,PIC002.P,6.4,2016-06-03 10:35
2877,PIC002.PV,48,2016-06-03 10:50
2878,PIC002.SP,49.92,2016-06-03 10:50
2879,PIC002.CO,45.44,2016-06-03 10:50
2880,PIC002.D,0,2016-06-03 10:35
2881,PIC002.F,0.032,2016-06-03 10:35
2882,PIC002.I,0.128,2016-06-03 10:35
2883,PIC002.Mode,0.64,2016-06-03 10:35
2884,PIC002.P,6.4,2016-06-03 10:35
2885,PIC002.PV,48.64,2016-06-03 10:50
2886,PIC002.SP,50.56,2016-06-03 10:50
2887,PIC002.CO,46.08,2016-06-03 10:50
2888,PIC002.D,0,2016-06-03 10:35
2889,PIC002.F,0.032,2016-06-03 10:35
2890,PIC002.I,0.128,2016-06-03 10:35
2891,PIC002.Mode,0.64,2016-06-03 10:35
2892,PIC002.P,6.4,2016-06-03 10:35
2893,PIC002.PV,49.28,2016-06-03 10:50
2894,PIC002.SP,51.2,2016-06-03 10:50
2895,PIC002.CO,46.72,2016-06-03 10:50
2896,PIC002.D,0,2016-06-03 10:35
2897,PIC002.F,0.032,2016-06-03 10:35
2898,PIC002.I,0.128,2016-06-03 10:35
2899,PIC002.Mode,0.64,2016-06-03 10:35
2900,PIC002.P,6.4,2016-06-03 10:35
2901,PIC002.PV,49.92,2016-06-03 10:50
2902,PIC002.SP,51.84,2016-06-03 10:50
2903,PIC002.CO,47.36,2016-06-03 10:50
2904,PIC002.D,0,2016-06-03 10:35
2905,PIC002.F,0.032,2016-06-03 10:35
2906,PIC002.I,0.128,2016-06-03 10:35
2907,PIC002.Mode,0.64,2016-06-03 10:35
2908,PIC002.P,6.4,2016-06-03 10:35
2909,PIC002.PV,50.56,2016-06-03 10:50
2910,PIC002.SP,52.48,2016-06-03 10:50
2911,PIC002.CO,48,2016-06-03 10:50
2912,PIC002.D,0,2016-06-03 10:35
2913,PIC002.F,0.032,2016-06-03 10:35
2914,PIC002.I,0.128,2016-06-03 10:35
2915,PIC002.Mode,0.64,2016-06-03 10:35
2916,PIC002.P,6.4,2016-06-03 10:35
2917,PIC002.PV,51.2,2016-06-03 10:50
2918,PIC002.SP,53.12,2016-06-03 10:50
2919,PIC002.CO,48.64,2016-06-03 10:50
2920,PIC002.D,0,2016-06-03 10:35
2921,PIC002.F,0.032,2016-06-03 10:35
2922,PIC002.I,0.128,2016-06-03 10:35
2923,PIC002.Mode,0.64,2016-06-03 10:35
2924,PIC002.P,6.4,2016-06-03 10:35
2925,PIC002.PV,51.84,2016-06-03 10:50
2926,PIC002.SP,53.76,2016-06-03 10:50
2927,PIC002.CO,49.28,2016-06-03 10:50
2928,PIC002.D,0,2016-06-03 10:35
2929,PIC002.F,0.032,2016-06-03 10:35
2930,PIC002.I,0.128,2016-06-03 10:35
2931,PIC002.Mode,0.64,2016-06-03 10:35
2932,PIC002.P,6.4,2016-06-03 10:35
2933,PIC002.PV,52.48,2016-06-03 10:50
2934,PIC002.SP,54.4,2016-06-03 10:50
2935,PIC002.CO,49.92,2016-06-03 10:50
2936,PIC002.D,0,2016-06-03 10:35
2937,PIC002.F,0.032,2016-06-03 10:35
2938,PIC002.I,0.128,2016-06-03 10:35
2939,PIC002.Mode,0.64,2016-06-03 10:35
2940,PIC002.P,6.4,2016-06-03 10:35
2941,PIC002.PV,53.12,2016-06-03 10:50
2942,PIC002.SP,55.04,2016-06-03 10:50
2943,PIC002.CO,50.56,2016-06-03 10:50
2944,PIC002.D,0,2016-06-03 10:35
2945,PIC002.F,0.032,2016-06-03 10:35
2946,PIC002.I,0.128,2016-06-03 10:35
2947,PIC002.Mode,0.64,2016-06-03 10:35
2948,PIC002.P,6.4,2016-06-03 10:35
2949,PIC002.PV,53.76,2016-06-03 10:50
2950,PIC002.SP,55.68,2016-06-03 10:50
2951,PIC002.CO,51.2,2016-06-03 10:51
2952,PIC002.D,0,2016-06-03 10:35
2953,PIC002.F,0.032,2016-06-03 10:35
2954,PIC002.I,0.128,2016-06-03 10:35
2955,PIC002.Mode,0.64,2016-06-03 10:35
2956,PIC002.P,6.4,2016-06-03 10:35
2957,PIC002.PV,54.4,2016-06-03 10:50
2958,PIC002.SP,56.32,2016-06-03 10:51
2959,PIC002.CO,51.84,2016-06-03 10:51
2960,PIC002.D,0,2016-06-03 10:35
2961,PIC002.F,0.032,2016-06-03 10:35
2962,PIC002.I,0.128,2016-06-03 10:35
2963,PIC002.Mode,0.64,2016-06-03 10:35
2964,PIC002.P,6.4,2016-06-03 10:35
2965,PIC002.PV,55.04,2016-06-03 10:51
2966,PIC002.SP,56.96,2016-06-03 10:51
2967,PIC002.CO,52.48,2016-06-03 10:51
2968,PIC002.D,0,2016-06-03 10:35
2969,PIC002.F,0.032,2016-06-03 10:35
2970,PIC002.I,0.128,2016-06-03 10:35
2971,PIC002.Mode,0.64,2016-06-03 10:35
2972,PIC002.P,6.4,2016-06-03 10:35
2973,PIC002.PV,55.68,2016-06-03 10:51
2974,PIC002.SP,57.6,2016-06-03 10:51
2975,PIC002.CO,53.12,2016-06-03 10:51
2976,PIC002.D,0,2016-06-03 10:35
2977,PIC002.F,0.032,2016-06-03 10:35
2978,PIC002.I,0.128,2016-06-03 10:35
2979,PIC002.Mode,0.64,2016-06-03 10:35
2980,PIC002.P,6.4,2016-06-03 10:35
2981,PIC002.PV,56.32,2016-06-03 10:51
2982,PIC002.SP,58.24,2016-06-03 10:51
2983,PIC002.CO,53.76,2016-06-03 10:51
2984,PIC002.D,0,2016-06-03 10:35
2985,PIC002.F,0.032,2016-06-03 10:35
2986,PIC002.I,0.128,2016-06-03 10:35
2987,PIC002.Mode,0.64,2016-06-03 10:35
2988,PIC002.P,6.4,2016-06-03 10:35
2989,PIC002.PV,56.96,2016-06-03 10:51
2990,PIC002.SP,58.88,2016-06-03 10:51
2991,PIC002.CO,54.4,2016-06-03 10:51
2992,PIC002.D,0,2016-06-03 10:35
2993,PIC002.F,0.032,2016-06-03 10:35
2994,PIC002.I,0.128,2016-06-03 10:35
2995,PIC002.Mode,0.64,2016-06-03 10:35
2996,PIC002.P,6.4,2016-06-03 10:35
2997,PIC002.PV,57.6,2016-06-03 10:51
2998,PIC002.SP,59.52,2016-06-03 10:51
2999,PIC002.CO,55.04,2016-06-03 10:51
3000,PIC002.D,0,2016-06-03 10:35
3001,PIC002.F,0.032,2016-06-03 10:35
3002,PIC002.I,0.128,2016-06-03 10:35
3003,PIC002.Mode,0.64,2016-06-03 10:35
3004,PIC002.P,6.4,2016-06-03 10:35
3005,PIC002.PV,58.24,2016-06-03 10:51
3006,PIC002.SP,60.16,2016-06-03 10:51
3007,PIC002.CO,55.68,2016-06-03 10:51
3008,PIC002.D,0,2016-06-03 10:35
3009,PIC002.F,0.032,2016-06-03 10:35
3010,PIC002.I,0.128,2016-06-03 10:35
3011,PIC002.Mode,0.64,2016-06-03 10:35
3012,PIC002.P,6.4,2016-06-03 10:35
3013,PIC002.PV,58.88,2016-06-03 10:51
3014,PIC002.SP,60.8,2016-06-03 10:51
3015,PIC002.CO,56.32,2016-06-03 10:51
3016,PIC002.D,0,2016-06-03 10:35
3017,PIC002.F,0.032,2016-06-03 10:35
3018,PIC002.I,0.128,2016-06-03 10:35
3019,PIC002.Mode,0.64,2016-06-03 10:35
3020,PIC002.P,6.4,2016-06-03 10:35
3021,PIC002.PV,59.52,2016-06-03 10:51
3022,PIC002.SP,61.44,2016-06-03 10:51
3023,PIC002.CO,56.96,2016-06-03 10:51
3024,PIC002.D,0,2016-06-03 10:35
3025,PIC002.F,0.032,2016-06-03 10:35
3026,PIC002.I,0.128,2016-06-03 10:35
3027,PIC002.Mode,0.64,2016-06-03 10:35
3028,PIC002.P,6.4,2016-06-03 10:35
3029,PIC002.PV,60.16,2016-06-03 10:51
3030,PIC002.SP,62.08,2016-06-03 10:51
3031,PIC002.CO,57.6,2016-06-03 10:51
3032,PIC002.D,0,2016-06-03 10:35
3033,PIC002.F,0.032,2016-06-03 10:35
3034,PIC002.I,0.128,2016-06-03 10:35
3035,PIC002.Mode,0.64,2016-06-03 10:35
3036,PIC002.P,6.4,2016-06-03 10:35
3037,PIC002.PV,60.8,2016-06-03 10:51
3038,PIC002.SP,62.72,2016-06-03 10:51
3039,PIC002.CO,58.24,2016-06-03 10:51
3040,PIC002.D,0,2016-06-03 10:35
3041,PIC002.F,0.032,2016-06-03 10:35
3042,PIC002.I,0.128,2016-06-03 10:35
3043,PIC002.Mode,0.64,2016-06-03 10:35
3044,PIC002.P,6.4,2016-06-03 10:35
3045,PIC002.PV,61.44,2016-06-03 10:51
3046,PIC002.SP,63.36,2016-06-03 10:51
3047,PIC002.CO,58.88,2016-06-03 10:51
3048,PIC002.D,0,2016-06-03 10:35
3049,PIC002.F,0.032,2016-06-03 10:35
3050,PIC002.I,0.128,2016-06-03 10:35
3051,PIC002.Mode,0.64,2016-06-03 10:35
3052,PIC002.P,6.4,2016-06-03 10:35
3053,PIC002.PV,62.08,2016-06-03 10:51
3054,PIC002.SP,64,2016-06-03 10:51
3055,PIC002.CO,59.52,2016-06-03 10:51
3056,PIC002.D,0,2016-06-03 10:35
3057,PIC002.F,0.032,2016-06-03 10:35
3058,PIC002.I,0.128,2016-06-03 10:35
3059,PIC002.Mode,0.64,2016-06-03 10:35
3060,PIC002.P,6.4,2016-06-03 10:35
3061,PIC002.PV,62.72,2016-06-03 10:51
3062,PIC002.SP,64.64,2016-06-03 10:51
3063,PIC002.CO,60.16,2016-06-03 10:51
3064,PIC002.D,0,2016-06-03 10:35
3065,PIC002.F,0.032,2016-06-03 10:35
3066,PIC002.I,0.128,2016-06-03 10:35
3067,PIC002.Mode,0.64,2016-06-03 10:35
3068,PIC002.P,6.4,2016-06-03 10:35
3069,PIC002.PV,63.36,2016-06-03 10:51
3070,PIC002.SP,65.28,2016-06-03 10:51
3071,PIC002.CO,60.8,2016-06-03 10:51
3072,PIC002.D,0,2016-06-03 10:35
3073,PIC002.F,0.032,2016-06-03 10:35
3074,PIC002.I,0.128,2016-06-03 10:35
3075,PIC002.Mode,0.64,2016-06-03 10:35
3076,PIC002.P,6.4,2016-06-03 10:35
3077,PIC002.PV,64,2016-06-03 10:51
3078,PIC002.SP,65.92,2016-06-03 10:51
3079,PIC002.CO,-67.2,2016-06-03 10:51
3080,PIC002.D,0,2016-06-03 10:35
3081,PIC002.F,0.032,2016-06-03 10:35
3082,PIC002.I,0.128,2016-06-03 10:35
3083,PIC002.Mode,0.64,2016-06-03 10:35
3084,PIC002.P,6.4,2016-06-03 10:35
3085,PIC002.PV,-64,2016-06-03 10:51
3086,PIC002.SP,-62.08,2016-06-03 10:51
3087,PIC002.CO,-66.56,2016-06-03 10:51
3088,PIC002.D,0,2016-06-03 10:35
3089,PIC002.F,0.032,2016-06-03 10:35
3090,PIC002.I,0.128,2016-06-03 10:35
3091,PIC002.Mode,0.64,2016-06-03 10:35
3092,PIC002.P,6.4,2016-06-03 10:35
3093,PIC002.PV,-63.36,2016-06-03 10:51
3094,PIC002.SP,-61.44,2016-06-03 10:51
3095,PIC002.CO,-65.92,2016-06-03 10:51
3096,PIC002.D,0,2016-06-03 10:35
3097,PIC002.F,0.032,2016-06-03 10:35
3098,PIC002.I,0.128,2016-06-03 10:35
3099,PIC002.Mode,0.64,2016-06-03 10:35
3100,PIC002.P,6.4,2016-06-03 10:35
3101,PIC002.PV,-62.72,2016-06-03 10:51
3102,PIC002.SP,-60.8,2016-06-03 10:51
3103,PIC002.CO,-65.28,2016-06-03 10:51
3104,PIC002.D,0,2016-06-03 10:35
3105,PIC002.F,0.032,2016-06-03 10:35
3106,PIC002.I,0.128,2016-06-03 10:35
3107,PIC002.Mode,0.64,2016-06-03 10:35
3108,PIC002.P,6.4,2016-06-03 10:35
3109,PIC002.PV,-62.08,2016-06-03 10:51
3110,PIC002.SP,-60.16,2016-06-03 10:51
3111,PIC002.CO,-64.64,2016-06-03 10:51
3112,PIC002.D,0,2016-06-03 10:35
3113,PIC002.F,0.032,2016-06-03 10:35
3114,PIC002.I,0.128,2016-06-03 10:35
3115,PIC002.Mode,0.64,2016-06-03 10:35
3116,PIC002.P,6.4,2016-06-03 10:35
3117,PIC002.PV,-61.44,2016-06-03 10:51
3118,PIC002.SP,-59.52,2016-06-03 10:51
3119,PIC002.CO,-64,2016-06-03 10:51
3120,PIC002.D,0,2016-06-03 10:35
3121,PIC002.F,0.032,2016-06-03 10:35
3122,PIC002.I,0.128,2016-06-03 10:35
3123,PIC002.Mode,0.64,2016-06-03 10:35
3124,PIC002.P,6.4,2016-06-03 10:35
3125,PIC002.PV,-60.8,2016-06-03 10:51
3126,PIC002.SP,-58.88,2016-06-03 10:51
3127,PIC002.CO,-63.36,2016-06-03 10:51
3128,PIC002.D,0,2016-06-03 10:35
3129,PIC002.F,0.032,2016-06-03 10:35
3130,PIC002.I,0.128,2016-06-03 10:35
3131,PIC002.Mode,0.64,2016-06-03 10:35
3132,PIC002.P,6.4,2016-06-03 10:35
3133,PIC002.PV,-60.16,2016-06-03 10:51
3134,PIC002.SP,-58.24,2016-06-03 10:51
3135,PIC002.CO,-62.72,2016-06-03 10:51
3136,PIC002.D,0,2016-06-03 10:35
3137,PIC002.F,0.032,2016-06-03 10:35
3138,PIC002.I,0.128,2016-06-03 10:35
3139,PIC002.Mode,0.64,2016-06-03 10:35
3140,PIC002.P,6.4,2016-06-03 10:35
3141,PIC002.PV,-59.52,2016-06-03 10:51
3142,PIC002.SP,-57.6,2016-06-03 10:51
3143,PIC002.CO,-62.08,2016-06-03 10:51
3144,PIC002.D,0,2016-06-03 10:35
3145,PIC002.F,0.032,2016-06-03 10:35
3146,PIC002.I,0.128,2016-06-03 10:35
3147,PIC002.Mode,0.64,2016-06-03 10:35
3148,PIC002.P,6.4,2016-06-03 10:35
3149,PIC002.PV,-58.88,2016-06-03 10:51
3150,PIC002.SP,-56.96,2016-06-03 10:51
3151,PIC002.CO,-61.44,2016-06-03 10:51
3152,PIC002.D,0,2016-06-03 10:35
3153,PIC002.F,0.032,2016-06-03 10:35
3154,PIC002.I,0.128,2016-06-03 10:35
3155,PIC002.Mode,0.64,2016-06-03 10:35
